# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:36:19 EST 2016 [seed=1451770534910]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SIV-cpz)	tmrca(SIV-smm)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
122800	-335999.98078916606	-1245.8005728982878	-334754.18021626776	3.352923035214403E8	1.2252291354561259E8	5.952807011502765E7	1.5421931182885554E8	8.039355569961174E7	1.3015867774875944E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.940991941218307	0.9706216516970675	1.0884029001630158	3.0309258698733582E-9	-106470.06070191358	-110732.59695367524	-117551.52256067896	-1230.5341175719343
122900	-335999.8615626315	-1246.0414966220637	-334753.8200660094	3.352923035214403E8	1.2260852725502048E8	5.948206445208628E7	1.5421931182885554E8	8.039355569961174E7	1.145087619502936E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9459962305148633	0.9706216516970675	1.0833976770561784	3.0309258698733582E-9	-106469.82987194516	-110732.15673072796	-117551.83346333627	-1230.903144256259
123000	-336019.9092722854	-1266.7013756414901	-334753.2078966439	4.7633583699212736E8	1.7461569695522594E8	8.462778486500745E7	2.1941469018774325E8	1.14467242480165E8	1.4778705118035665E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9459962305148633	0.9706216516970675	1.0833976770561784	2.130337314498807E-9	-106471.04367401877	-110732.04085031313	-117550.12337231197	-1251.66013744693
123100	-336009.7479396305	-1256.8038746614757	-334752.9440649691	4.0658095910220706E8	1.4904487974422443E8	7.207221895169958E7	1.8728348415053368E8	9.770459751097749E7	1.6412672775621734E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9361537092133765	0.9825295453404156	1.0813319193117528	2.495827669889132E-9	-106470.13996872897	-110732.10213207897	-117550.7019641611	-1241.4995882667927
123200	-336010.5378762505	-1255.1134637428277	-334755.4244125077	3.935191792533872E8	1.4425667861667606E8	6.975683394389752E7	1.812487518653889E8	9.463889334498124E7	1.6288212428496623E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.7234498899747013	0.6496184646053047	0.7360557673945558	0.9361537092133765	0.9825295453404156	1.0813319193117528	2.5786697606521177E-9	-106470.73694706071	-110730.93625516689	-117553.75121028011	-1239.7841688220392
123300	-336009.5139820619	-1255.0961008773795	-334754.4178811845	3.8960012101701397E8	1.437807417158559E8	6.977510402240545E7	1.8143391770500514E8	9.463889334498124E7	1.6288212428496623E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9361537092133765	0.997011488810827	1.0668472734820449	2.5874221802576477E-9	-106470.39580195543	-110732.12644590574	-117551.8956333233	-1239.7634209314494
123400	-336012.4784900989	-1256.7996093653687	-334755.67888073355	4.031369986708011E8	1.487764853118732E8	7.219947967189434E7	1.8758050036191937E8	9.792717548708272E7	1.5181991368990629E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9361537092133765	0.997011488810827	1.0668472734820449	2.5005395135504803E-9	-106469.95229001471	-110732.30133919888	-117553.42525151998	-1241.5713825679506
123500	-336055.7994442259	-1300.056004510654	-334755.74343971524	8.726472770297813E8	3.2219019846682346E8	1.5628602570932677E8	4.0604462851196223E8	2.1197727650347215E8	3.4849203853805184E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9214331270121933	1.0117320710120103	1.0668472734820449	1.11644538387526E-9	-106466.76171484665	-110733.75396997435	-117555.22775489422	-1284.802407651858
123600	-336059.97636988235	-1303.887628946493	-334756.08874093584	9.298645347456133E8	3.451777870382312E8	1.6743670278008315E8	4.350150531439959E8	2.2710140641784358E8	3.4849203853805184E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9214331270121933	1.0117320710120103	1.0668472734820449	1.0414276702396367E-9	-106466.68113823603	-110733.83481018263	-117555.57279251721	-1288.7035198725669
123700	-336059.79796496866	-1304.0123472768048	-334755.7856176919	9.170972242046378E8	3.451777870382312E8	1.6743670278008315E8	4.350150531439959E8	2.367256857468508E8	3.675483708869434E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9214331270121933	1.0117320710120103	1.0668472734820449	1.0661992727639044E-9	-106465.33959217298	-110736.07690495558	-117554.36912056331	-1288.7515144524382
123800	-336053.9682943858	-1297.8013928512853	-334756.16690153454	8.551683051239383E8	3.0555489884212005E8	1.5428101583219692E8	3.8507976338434285E8	2.0948355620645013E8	3.675483708869434E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9151405288009598	1.0117320710120103	1.0731410459045512	1.184965971141056E-9	-106465.41723592476	-110734.1740026617	-117556.57566294805	-1282.435051826219
123900	-336056.34240815963	-1299.0875692648192	-334757.2548388948	8.774428228974327E8	3.1351366904473025E8	1.5829956423802093E8	3.9517793308598757E8	2.149399618847442E8	3.675483708869434E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9036559628765455	1.0117320710120103	1.0846277548716832	1.1714401029314432E-9	-106465.2676628747	-110737.25477818509	-117554.73239783502	-1283.7326969682501
124000	-336065.3582372526	-1308.740521325851	-334756.6177159268	1.0131522807816217E9	3.7470340387572163E8	1.891955324715591E8	4.722434185492127E8	2.568139046341649E8	3.675483708869434E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9036559628765455	1.0117320710120103	1.0846277548716832	9.801418426878866E-10	-106466.27143980132	-110738.10733709813	-117552.23893902735	-1293.5637625669392
124100	-336056.040582261	-1301.584303520833	-334754.45627874014	8.921052916861097E8	3.3005362766463375E8	1.6658675427589825E8	4.158105495228535E8	2.2612476239287937E8	3.541062594948494E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.927490974326872	1.0117320710120103	1.0607882957610748	1.113164480759795E-9	-106463.5952029613	-110739.53118872894	-117551.3298870499	-1286.3176650988553
124200	-336041.46820811584	-1287.3958908875493	-334754.0723172283	6.925073602106619E8	2.562080603624638E8	1.2931495253393833E8	3.2277789256644475E8	1.7553204060362622E8	2.744955674567556E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	1.4340063093347387E-9	-106463.76281825974	-110739.22627786921	-117551.08322109937	-1272.1309023547542
124300	-336042.2501510779	-1287.5847842712938	-334754.6653668066	6.925073602106619E8	2.561107812235187E8	1.2939285564556618E8	3.2277789256644475E8	1.7543783808626312E8	2.9270125816749682E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	1.4340063093347387E-9	-106463.77080248135	-110738.89799880577	-117551.9965655195	-1272.2555783594426
124400	-336038.73444751406	-1283.1669175505956	-334755.56752996345	6.42901873652607E8	2.377651279563946E8	1.2012422410426107E8	2.996030022258614E8	1.6287092570526695E8	2.430767946850828E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	1.56615029103695E-9	-106463.64733547201	-110739.68159133992	-117552.2386031515	-1267.9354264361496
124500	-336029.129582638	-1272.3491258844642	-334756.7804567535	5.2921580995261025E8	1.9572354447945458E8	9.870061303912655E7	2.4653872988263705E8	1.3407212043950795E8	2.1393804959108887E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	1.9117601837102094E-9	-106464.09626154037	-110740.41430119154	-117552.2698940216	-1257.0461212939572
124600	-336027.3799251655	-1272.5835289699833	-334754.79639619554	5.192878529921878E8	1.9572354447945458E8	9.87011979325827E7	2.4653872988263705E8	1.340201832181371E8	2.291747660975558E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	1.8433096555904088E-9	-106465.34742864182	-110737.4737365278	-117551.97523102595	-1257.2481512178965
124700	-336027.6736245397	-1272.635915142556	-334755.03770939715	5.0855585672375005E8	1.9572354447945458E8	9.836200417170757E7	2.464849395136306E8	1.340201832181371E8	2.291747660975558E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	1.8959029401016323E-9	-106465.51918041376	-110740.31245557035	-117549.20607341305	-1257.2724329941204
124800	-336027.09681598056	-1272.6314316203711	-334754.46538436017	5.0855585672375005E8	1.9572354447945458E8	9.848620204930663E7	2.464849395136306E8	1.340201832181371E8	2.291747660975558E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	1.8959029401016323E-9	-106466.06597463354	-110739.67108435644	-117548.72832537019	-1257.2679494719355
124900	-336037.7591889779	-1279.4899402706708	-334758.2692487072	6.233402345389696E8	2.2151037923482627E8	1.112582961644406E8	2.789804149039215E8	1.5167751886327976E8	2.031765346311972E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	1.658751357106844E-9	-106466.20716444528	-110739.80899904427	-117552.25308521766	-1264.3803642312885
125000	-336017.11389020266	-1261.1908426024784	-334755.9230476002	4.462623357809642E8	1.6025805999310505E8	8.042638314029904E7	2.018451909986269E8	1.0958334634216963E8	1.8006303810516229E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	2.292743604813562E-9	-106461.65194388945	-110740.42175907498	-117553.84934463579	-1245.8786744194044
125100	-336021.768160674	-1263.8305768009361	-334757.9375838731	4.408109157455562E8	1.682216035686849E8	8.428683018278642E7	2.1180757992826408E8	1.1507912928175856E8	1.8574389598462973E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	2.1842060375972926E-9	-106465.5897581024	-110742.5300683291	-117549.8177574416	-1248.5357950889002
125200	-336019.98905830004	-1263.833070061885	-334756.15598823817	4.6272863637646097E8	1.682216035686849E8	8.41441241245049E7	2.117740654964109E8	1.1507912928175856E8	1.8574389598462973E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	2.1842060375972926E-9	-106463.42050674288	-110740.7403467667	-117551.9951347286	-1248.5382883498492
125300	-336015.0438330372	-1259.1754037003088	-334755.8684293369	4.192706561141586E8	1.5484229285478878E8	7.738968214642866E7	1.9493086008573014E8	1.0592644380806066E8	1.6598766930800362E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	2.3397997632638834E-9	-106464.18766331153	-110742.56581673905	-117549.11494928629	-1243.924333157055
125400	-336018.8663794878	-1259.1898321563406	-334759.67654733144	4.192706561141586E8	1.5484229285478878E8	7.738968214642866E7	1.9489738228585488E8	1.0592644380806066E8	1.6598766930800362E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6817124126094571	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0102459076960688	1.069577923897967	2.3397997632638834E-9	-106465.45320387921	-110742.0356356725	-117552.18770777974	-1243.9387616130866
125500	-336015.7972708788	-1258.311263577846	-334757.48600730096	4.071876876013417E8	1.5036789791026312E8	7.500870457350826E7	1.892655368389593E8	1.0298550552850538E8	1.8494690379222841E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0065291010374233	1.0732954241200867	2.409423588411709E-9	-106463.04954340606	-110744.04459403946	-117550.39186985545	-1242.922744894237
125600	-336016.5518508854	-1258.0062387806524	-334758.54561210476	4.1494848675022364E8	1.5036789791026312E8	7.500870457350826E7	1.892655368389593E8	1.0285928714910296E8	1.7593291864844058E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0065291010374233	1.0732954241200867	2.409423588411709E-9	-106462.01169680363	-110745.74999128349	-117550.78392401761	-1242.6676860960577
125700	-336009.02294095675	-1251.363950810393	-334757.65899014636	3.68725311240976E8	1.336666145912573E8	6.665311194711652E7	1.681823074586693E8	9.132937279027945E7	1.2361360768748016E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0065291010374233	1.0732954241200867	2.7114674297429332E-9	-106463.45476310754	-110745.13353512954	-117549.0706919093	-1236.2603559416802
125800	-336010.46164737147	-1251.3484305541795	-334759.11321681726	3.6482144146344006E8	1.3368297539000738E8	6.68022162442852E7	1.681823074586693E8	9.132937279027945E7	1.2361360768748016E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0031661607371545	1.0766589919516674	2.7114674297429332E-9	-106464.58175206104	-110745.34518928108	-117549.18627547515	-1236.2448356854668
125900	-336010.00521260273	-1250.9850264506035	-334759.02018615213	3.6498327272210383E8	1.3351234765110373E8	6.686083485444943E7	1.681823074586693E8	9.132937279027945E7	1.3782795577633107E9	2.7772181219828673	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.7360557673945558	0.9201891493619171	1.0031661607371545	1.0766589919516674	2.766594198436123E-9	-106463.71078331799	-110746.92617717775	-117548.38322565642	-1235.7626054595712
126000	-336004.77630359674	-1246.2825077493985	-334758.49379584735	3.3006123741427255E8	1.2081364497003421E8	6.050152893434471E7	1.5229181448086384E8	8.264280131193924E7	1.5082632064452574E9	2.7772181219828673	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.740881614272214	0.9220802128986264	1.0031661607371545	1.0747675755387616	3.0163627958271424E-9	-106463.44503432275	-110746.62549173304	-117548.42326979154	-1230.883615721901
126100	-336000.56912448595	-1246.4407233167308	-334754.1284011692	3.3006123741427255E8	1.2081364497003421E8	6.050152893434471E7	1.5229181448086384E8	8.264280131193924E7	1.536373819910995E9	2.7772181219828673	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.740881614272214	0.9220802128986264	1.0031661607371545	1.0747675755387616	2.9972428211900693E-9	-106460.92361272033	-110744.71086913471	-117548.49391931418	-1231.029717674126
126200	-336006.4717577957	-1251.4027804865757	-334755.06897730916	3.676792224386214E8	1.345831076395189E8	6.739705422302246E7	1.6964893051591486E8	9.206182817640173E7	1.4182261083853269E9	2.7772181219828673	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.740881614272214	0.9220802128986264	1.0031661607371545	1.0747675755387616	2.6905890080807712E-9	-106460.77796743646	-110744.84868518444	-117549.44232468824	-1236.1796176922223
126300	-336005.13433635083	-1248.2098556250326	-334756.9244807258	3.2877923561596775E8	1.2673345005284858E8	6.346607204197472E7	1.597540333192943E8	8.669225512475799E7	1.4182261083853269E9	2.7772181219828673	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.740881614272214	0.9220802128986264	1.0031661607371545	1.0747675755387616	2.857239583844989E-9	-106462.9832476414	-110746.37990395636	-117547.561329128	-1232.926657080011
126400	-336005.0365795385	-1248.1749554940056	-334756.8616240445	3.319564501600725E8	1.2673345005284858E8	6.335446380519417E7	1.597540333192943E8	8.669225512475799E7	1.4182261083853269E9	2.7772181219828673	3.3412343703567617	3.5276453722589194	0.7192313313135634	0.6496184646053047	0.740881614272214	0.9220802128986264	1.0031661607371545	1.0747675755387616	2.902412829283815E-9	-106461.30730141669	-110746.18748373124	-117549.36683889656	-1232.8760862125166
