3830000	-336227.9101	-1418.7252  	-334809.1848	7.66699E9   	1.28864E-10 	1.89 hours/million states
3831000	-336241.9874	-1426.6053  	-334815.3821	8.89574E9   	1.11841E-10 	1.89 hours/million states
3832000	-336171.4059	-1361.4696  	-334809.9363	2.85037E9   	3.49565E-10 	1.89 hours/million states
3833000	-336145.2429	-1343.8401  	-334801.4028	2.00207E9   	4.91473E-10 	1.89 hours/million states
3834000	-336099.5339	-1281.6208  	-334817.9131	6.66096E8   	1.50661E-9  	1.89 hours/million states
3835000	-336122.9613	-1307.3158  	-334815.6456	1.06768E9   	9.27185E-10 	1.89 hours/million states
3836000	-336109.5367	-1298.2600  	-334811.2767	9.47215E8   	1.06717E-9  	1.89 hours/million states
3837000	-336143.0402	-1335.6824  	-334807.3578	1.72717E9   	5.66402E-10 	1.89 hours/million states
3838000	-336181.6141	-1372.5232  	-334809.0908	3.46196E9   	2.92966E-10 	1.89 hours/million states
3839000	-336147.3511	-1339.9761  	-334807.3749	1.94124E9   	5.13901E-10 	1.89 hours/million states
3840000	-336207.5448	-1393.0028  	-334814.5420	4.91717E9   	2.01339E-10 	1.89 hours/million states
3841000	-336227.4402	-1422.9971  	-334804.4431	8.17418E9   	1.18173E-10 	1.89 hours/million states
3842000	-336241.6101	-1434.4988  	-334807.1113	1.02311E10  	9.70212E-11 	1.89 hours/million states
3843000	-336231.8166	-1414.6031  	-334817.2136	7.14378E9   	1.35788E-10 	1.89 hours/million states
3844000	-336210.7031	-1398.8433  	-334811.8598	5.42505E9   	1.8176E-10  	1.89 hours/million states
3845000	-336244.8601	-1434.5486  	-334810.3116	1.04252E10  	9.6469E-11  	1.89 hours/million states
3846000	-336239.9608	-1419.0886  	-334820.8722	7.83493E9   	1.25736E-10 	1.89 hours/million states
3847000	-336270.0653	-1449.3948  	-334820.6705	1.29551E10  	7.79098E-11 	1.89 hours/million states
3848000	-336248.5972	-1434.8881  	-334813.7091	1.05424E10  	9.41873E-11 	1.89 hours/million states
3849000	-336262.2199	-1449.9421  	-334812.2778	1.32014E10  	7.40594E-11 	1.89 hours/million states
3850000	-336214.5950	-1398.0775  	-334816.5175	5.60987E9   	1.8403E-10  	1.89 hours/million states
3851000	-336194.1416	-1377.6097  	-334816.5319	3.81722E9   	2.64283E-10 	1.89 hours/million states
3852000	-336211.6395	-1391.3633  	-334820.2762	4.98151E9   	2.05073E-10 	1.89 hours/million states
3853000	-336213.5397	-1395.1527  	-334818.3870	5.21918E9   	1.96582E-10 	1.89 hours/million states
3854000	-336240.5230	-1425.1779  	-334815.3451	8.72625E9   	1.11535E-10 	1.89 hours/million states
3855000	-336234.7506	-1415.0954  	-334819.6552	7.2297E9    	1.34285E-10 	1.89 hours/million states
3856000	-336263.1636	-1441.5386  	-334821.6250	1.12564E10  	8.42588E-11 	1.89 hours/million states
3857000	-336260.3414	-1439.4538  	-334820.8876	1.11716E10  	8.71074E-11 	1.89 hours/million states
3858000	-336256.4132	-1434.2109  	-334822.2023	1.0906E10   	9.45418E-11 	1.89 hours/million states
